iter	RMSE
337	3670.291979
338	3666.043118
339	3662.388199
340	3659.35711
341	3656.542552
342	3655.791088
343	3652.919787
344	3649.324765
345	3648.150989
346	3647.369197
347	3646.538075
348	3645.485991
349	3643.388634
350	3641.502068
351	3641.243325
352	3640.355287
353	3639.172778
354	3637.09532
355	3635.382761
356	3632.516436
357	3632.088313
358	3631.021714
359	3628.773523
360	3628.17898
361	3627.462388
362	3624.169139
363	3623.322963
364	3621.431711
365	3619.450825
366	3616.243138
367	3614.788045
368	3614.156426
369	3612.930104
370	3610.83723
371	3609.250363
372	3607.30405
373	3605.152348
374	3603.28643
375	3602.706063
376	3601.296415
377	3600.243191
378	3597.555898
379	3596.102112
380	3593.832426
381	3591.722324
382	3590.101318
383	3589.536117
384	3587.8911
385	3586.005218
386	3584.200805
387	3582.514513
388	3581.462736
389	3579.79992
390	3578.233681
391	3577.669124
392	3576.366454
393	3575.359336
394	3574.708318
395	3574.233407
396	3573.007318
397	3571.393952
398	3567.973869
399	3566.741087
400	3565.218155
401	3563.598942
402	3561.067982
403	3559.634592
404	3558.287001
405	3557.319178
406	3556.781795
407	3555.618297
408	3554.140007
409	3550.914437
410	3549.903113
411	3546.91107
412	3543.771015
413	3541.05093
414	3538.640045
415	3535.531951
416	3535.366573
417	3534.87789
418	3532.984894
419	3531.293552
420	3528.511878
421	3528.267433
422	3526.290178
423	3523.480191
424	3522.352762
425	3519.994879
426	3518.568104
427	3516.199919
428	3513.934184
429	3511.227023
430	3509.32773
431	3506.606248
432	3504.345128
433	3502.694453
434	3501.514224
435	3500.856135
436	3499.924819
437	3498.384996
438	3496.967336
439	3495.518085
440	3494.162241
441	3492.676749
442	3491.858968
443	3490.587543
444	3489.038283
445	3487.363182
446	3485.36586
447	3481.854259
448	3480.117846
449	3476.7368
450	3475.346402
451	3474.13144
452	3472.38906
453	3471.275012
454	3469.921635
455	3466.588358
456	3465.518538
457	3464.317476
458	3462.795159
459	3460.585019
460	3458.78727
461	3457.242957
462	3455.702045
463	3454.930559
464	3454.724362
465	3453.290519
466	3450.040857
467	3448.099348
468	3447.178114
469	3446.144518
470	3444.469781
471	3442.730247
472	3440.064787
473	3439.034338
474	3438.40418
475	3436.33819
476	3434.848669
477	3434.367444
478	3433.340995
479	3432.989116
480	3431.108986
481	3429.497705
482	3427.983368
483	3426.216352
484	3424.504889
485	3423.418216
486	3420.584313
487	3420.13793
488	3418.383197
489	3415.786149
490	3414.512959
491	3412.543732
492	3411.740841
493	3409.967972
494	3409.147336
495	3408.358071
496	3405.289514
497	3403.437246
498	3401.26556
499	3399.202424
500	3397.930496
501	3395.428181
502	3391.945339
503	3390.191836
504	3388.622643
505	3385.595577
506	3384.629958
507	3380.749655
508	3379.771062
509	3378.583667
510	3377.564695
511	3376.187549
512	3376.06068
513	3374.866041
514	3373.363291
515	3372.561395
516	3371.221497
517	3370.397271
518	3367.324758
519	3365.248895
520	3364.514505
521	3364.055963
522	3361.563669
523	3360.632956
524	3358.704881
525	3357.770323
526	3357.082214
527	3354.788439
528	3352.674031
529	3349.773419
530	3349.06133
531	3347.375312
532	3345.797102
533	3344.94369
534	3342.659837
535	3340.484666
536	3339.65016
537	3338.043714
538	3335.553831
539	3333.502856
540	3332.833387
541	3332.786571
542	3329.839798
543	3327.529973
544	3325.85597
545	3323.805601
546	3322.626221
547	3321.559283
548	3319.971874
549	3319.285359
550	3317.327862
551	3314.3049
552	3311.153548
553	3310.468534
554	3308.291437
555	3306.684997
556	3306.454594
557	3305.173862
558	3302.93348
559	3301.00063
560	3298.164887
561	3297.292971
562	3296.503647
563	3293.642688
564	3290.931943
565	3288.922596
566	3288.180007
567	3287.794545
568	3287.189375
569	3285.354472
570	3284.704994
571	3282.668244
572	3281.536008
573	3280.515364
574	3279.631668
575	3275.686452
576	3274.168005
577	3272.638387
578	3271.700991
579	3270.565562
580	3266.888607
581	3263.186798
582	3262.406485
583	3260.982832
584	3260.021446
585	3259.046151
586	3257.46728
587	3254.232984
588	3252.986418
589	3252.465972
590	3251.566557
591	3249.119953
592	3247.681184
593	3245.35559
594	3242.732842
595	3242.168287
596	3241.212932
597	3241.001102
598	3240.285023
599	3238.428436
600	3236.209211
601	3235.469584
602	3234.769312
603	3232.857573
604	3231.050023
605	3229.704948
606	3228.669668
607	3227.286291
608	3226.424969
609	3225.30845
610	3224.479793
611	3224.218925
612	3223.229813
613	3221.798773
614	3220.22072
615	3217.210476
616	3215.903324
617	3214.749844
618	3214.1588
619	3213.198503
620	3211.545199
621	3210.183219
622	3209.555653
623	3209.017913
624	3208.46277
625	3208.066113
626	3206.06275
627	3204.725137
628	3203.906257
629	3203.182555
630	3202.27439
631	3201.404789
632	3200.112426
633	3199.182332
634	3195.4406
635	3194.138262
636	3193.236339
637	3192.116951
638	3190.544484
639	3189.558899
640	3189.188114
641	3185.95892
642	3184.663359
643	3183.942637
644	3182.300109
645	3180.950431
646	3180.137342
647	3176.801689
648	3175.775443
649	3174.712278
650	3173.152239
651	3171.352835
652	3170.220746
653	3169.487378
654	3168.255399
655	3166.066466
656	3164.564646
657	3163.715659
658	3161.634106
659	3159.335291
660	3158.092779
661	3156.82504
662	3153.777891
663	3152.405574
664	3149.474959
665	3147.901639
666	3147.364977
667	3146.122439
668	3144.281876
669	3141.281125
670	3138.439874
671	3136.679013
672	3136.176609
673	3135.395247
674	3133.751725
675	3131.084995
676	3130.368212
677	3129.264132
678	3127.28498
679	3125.705654
680	3124.540922
681	3123.257426
682	3121.774877
683	3119.203192
684	3118.022005
685	3117.553486
686	3116.807147
687	3116.444856
688	3115.733718
689	3113.612218
690	3112.812143
691	3112.059015
692	3109.435695
693	3109.236729
694	3108.126888
695	3107.035571
696	3104.844345
697	3104.211929
698	3102.198955
699	3100.964829
700	3100.182205
701	3099.499855
702	3098.836054
703	3098.178082
704	3096.937745
705	3096.500076
706	3095.866962
707	3095.019991
708	3094.698514
709	3093.154691
710	3090.689954
711	3090.206637
712	3088.342944
713	3086.01037
714	3084.791994
715	3084.614489
716	3082.543287
717	3082.351542
718	3081.238404
719	3080.641783
720	3079.468007
721	3078.822723
722	3076.674258
723	3075.990356
724	3074.513826
725	3071.503301
726	3070.389711
727	3069.026004
728	3066.847413
729	3066.552815
730	3066.266709
731	3064.068741
732	3063.566595
733	3061.648887
734	3059.545231
735	3058.779825
736	3057.473918
737	3056.47875
738	3055.275017
739	3054.392271
740	3052.36522
741	3050.170019
742	3049.424041
743	3047.351152
744	3046.570812
745	3046.046883
746	3044.898471
747	3044.078089
748	3043.260717
749	3042.392703
750	3041.514646
751	3039.832276
752	3038.922849
753	3038.129761
754	3036.732993
755	3035.328801
756	3033.938213
757	3032.390308
758	3030.904309
759	3029.679472
760	3028.746139
761	3027.628135
762	3026.229665
763	3024.469274
764	3023.338809
765	3021.974657
766	3021.135348
767	3020.029532
768	3017.611152
769	3017.033922
770	3016.470179
771	3014.51117
772	3013.22775
773	3012.219537
774	3011.575489
775	3010.007226
776	3008.636899
777	3007.354776
778	3006.862641
779	3005.496462
780	3004.767211
781	3003.908284
782	3002.939428
783	3000.799577
784	2998.800693
785	2997.882761
786	2997.390336
787	2996.664213
788	2995.805494
789	2994.526537
790	2993.751194
791	2991.947572
792	2990.844181
793	2989.811993
794	2987.817609
795	2987.079586
796	2986.292642
797	2983.908341
798	2982.032831
799	2980.310753
800	2978.353285
801	2977.190843
802	2976.099507
803	2975.342694
804	2974.631774
805	2971.694898
806	2970.346154
807	2969.274421
808	2968.730653
809	2968.063991
810	2966.666514
811	2965.26877
812	2964.62187
813	2963.699855
814	2961.243682
815	2960.106765
816	2959.355347
817	2958.328199
818	2957.58176
819	2956.181835
820	2954.881421
821	2954.083342
822	2952.459254
823	2951.376058
824	2950.576594
825	2949.670957
826	2948.927571
827	2947.275116
828	2946.210431
829	2945.044415
830	2944.13741
831	2943.616201
832	2942.807126
833	2940.451536
834	2939.879931
835	2939.453193
836	2938.221699
837	2937.220933
838	2935.747434
839	2933.802976
840	2932.574034
841	2931.742727
842	2931.206128
843	2930.011086
844	2928.832842
845	2927.897482
846	2925.550979
847	2923.517966
848	2922.499637
849	2921.705304
850	2921.069784
851	2918.822075
852	2918.088841
853	2917.128372
854	2915.735883
855	2914.679498
856	2913.454004
857	2912.12105
858	2910.787923
859	2910.292721
860	2908.044477
861	2906.772082
862	2905.82745
863	2905.04012
864	2904.659657
865	2903.906164
866	2903.207041
867	2902.134995
868	2901.671061
869	2901.081066
870	2900.703221
871	2899.876771
872	2899.197196
873	2897.725889
874	2897.334403
875	2896.578488
876	2895.277846
877	2894.543795
878	2894.331528
879	2893.723231
880	2893.086784
881	2890.839816
882	2890.147778
883	2889.291389
884	2888.580135
885	2886.649962
886	2885.925409
887	2884.079363
888	2882.96609
889	2880.496414
890	2879.690203
891	2879.152871
892	2878.135194
893	2877.408784
894	2876.6557
895	2874.381165
896	2873.3916
897	2872.179216
898	2871.522963
899	2870.725457
900	2868.738248
901	2868.067952
902	2865.842189
903	2864.518996
904	2863.272283
905	2862.81252
906	2862.002798
907	2860.773447
908	2859.725263
909	2859.125496
910	2858.522578
911	2856.814203
912	2855.71188
913	2854.980702
914	2854.329304
915	2853.659242
916	2852.058131
917	2851.626702
918	2851.019137
919	2850.308941
920	2848.944544
921	2848.610018
922	2847.331882
923	2846.22652
924	2845.535964
925	2844.730891
926	2843.692648
927	2843.038061
928	2842.203466
929	2841.155432
930	2840.55797
931	2839.612901
932	2838.82575
933	2838.31388
934	2837.374535
935	2836.884529
936	2835.880434
937	2835.219234
938	2834.788965
939	2832.78439
940	2831.819306
941	2830.208856
942	2829.178184
943	2828.465432
944	2827.551462
945	2826.956755
946	2826.451555
947	2826.109507
948	2825.260638
949	2824.602546
950	2822.558347
951	2821.052789
952	2820.893367
953	2819.434519
954	2818.461669
955	2817.364792
956	2815.939534
957	2815.362823
958	2814.369402
959	2813.404981
960	2812.797487
961	2811.493159
962	2809.961794
963	2809.498783
964	2807.39843
965	2806.280566
966	2805.365429
967	2803.93826
968	2802.74293
969	2800.759413
970	2799.302249
971	2798.757215
972	2797.512018
973	2796.228482
974	2794.022298
975	2793.400947
976	2792.894608
977	2791.021906
978	2789.625237
979	2789.040116
980	2788.850472
981	2787.058805
982	2785.933508
983	2784.609792
984	2782.87083
985	2781.517505
986	2780.768616
987	2780.100238
988	2779.375427
989	2778.872319
990	2777.165237
991	2776.665265
992	2775.928492
993	2775.372595
994	2773.961654
995	2773.46529
996	2772.421911
997	2771.987697
998	2770.443623
999	2768.355995
