Year,Adult Mortality,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness 5-19 years,Income composition of resources,Schooling
7.605890001550634,4.795790553861204,2.09801804995215,5.23437043571974,4.543294792908302,2.833213402879744,4.091005677678994,2.397895363707457,4.553876902126857,1.8794652023189047,4.543294792908302,-2.3025750930440454,7.151693123376497,17.158115227083496,0.6418544124880456,-0.2206454242336068,2.821378945933021
7.605392365312695,4.836281914887986,2.1198635762267632,7.151389511025543,4.543294792908302,1.0986126220013874,4.080921558781852,2.397895363707457,4.574710988812661,2.032087976357956,4.543294792908302,-2.3025750930440454,9.00716728448556,13.081430960123122,0.6418544124880456,-0.2306705582899505,2.8033604415125937
7.6048944813096275,4.836281914887986,2.129421592890914,7.151389511025543,4.189654757177941,-13.815510557964274,4.070734713647814,2.397895363707457,4.543294792908302,1.8961196347024367,4.532599503905944,-2.3025750930440454,9.099784078947735,15.293104567447868,0.6418544124880456,-0.2331926245422456,2.791165169162408
7.6043963492945945,4.85981241211361,2.099244291525028,7.008196845220433,4.442651268255022,-13.815510557964274,4.060443027787798,2.48490673312133,4.521788587918605,1.8702626847991917,4.510859517505861,-2.3025750930440454,8.880949473134983,15.201110678154938,0.6931476805598203,-0.2382559200895301,2.791165169162408
7.603897969020386,4.844187094332607,2.0476929723975053,6.868159062680372,4.430816810748075,-13.815510557964274,4.051784965194609,2.48490673312133,4.521788587918605,1.899118137249142,4.510859517505861,-2.3025750930440454,8.679101350501732,15.190715912686246,0.6931476805598203,-0.24589925966526502,2.778819334102217
7.603399340239423,4.844187094332607,2.018895174613918,4.566081431143929,4.477336825841843,-13.815510557964274,4.041295358706978,2.48490673312133,4.553876902126857,1.9242487982595247,4.584967488874653,-2.3025750930440454,6.357640911748856,17.158115227083496,0.7419378209197403,-0.24846007724803934,2.791165169162408
7.602900462703757,2.5649494343846104,2.032087976357956,6.578370797753628,4.394449167018117,-13.815510557964274,4.030694552907634,2.48490673312133,4.510859517505861,1.9227878778332788,4.584967488874653,-2.3025750930440454,8.355044628383158,17.158115227083496,0.7419378209197403,-0.2548909593070418,2.791165169162408
7.6024013361650695,4.919980933127395,2.0307765009321423,4.053256464938534,4.290459454847021,-13.815510557964274,4.01998016488656,2.5649494343846104,4.553876902126857,2.1065703307225823,4.564348201884503,-2.3025750930440454,5.809455744401369,15.160821192736282,0.7884578149096215,-0.26136346543395206,2.7972813958057605
7.601901960374667,4.927253692403581,2.0554050918925593,6.153130308198572,4.189654757177941,-13.815510557964274,4.009149734307689,2.5649494343846104,4.543294792908302,2.117459729204293,4.532599503905944,-2.3025750930440454,7.855231903813144,15.147596062784386,0.7884578149096215,-0.25360147013995477,2.791165169162408
7.601402335083484,4.927253692403581,2.0489824630610984,4.81228896859945,4.392730371564323,-13.815510557964274,4.000033901065877,2.5649494343846104,4.442651268255022,2.2385798696279355,4.418840619844791,-2.3025750930440454,6.576044234873876,15.136508510822955,0.8329095577176182,-0.2600656084027874,2.7472709783580536
