0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1.0242871268182647,-1.22862964231989e-05,1.6046244194489745e-11,2.8228225312787458e-11,-1.3825607325657074e-11,9.481304630298837e-14,1.4208356713396597e-12,-5.832834215624416e-13,1.3510859098175843e-12,-4.8592968527717035,-0.04971592195949741,-0.20102410327841047,0.7901832689932807,0.07881885219576343,-0.27120974655799734,0.44149697305978747,0.11925325461164095,0.014412668693196901,-0.03047499528597484,0.09113126898085486,-0.08169181365636466,0.157691785425528,0.12218152904775392,0.14788044831280292,0.1752531216510015,-0.34533351689731134,-0.03365502731325648,0.07254618685584995,-0.01669121260161047
-1.4910376327359849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
